scenario_id,terrain_type,response_budget,advantage,red_quality,red_doctrinal_alignment,candidate_diversity,candidate_quality_spread,n_pareto_optimal
multi-domain-135,mixed,8,0.5068243278546303,0.26133924101234207,0.805,0.6982142857142858,0.26443306960308244,1
multi-domain-135,mixed,16,0.5045017116042166,0.27062970601399666,0.625,0.6833333333333331,0.27860226495838186,2
air-defense-136,air_defense,1,0.5363402813142771,0.07663887474289169,0.85,0.0,0.0,1
air-defense-136,air_defense,2,0.5068071153936802,0.1947715384252795,0.665,0.75,0.11813266368238781,2
air-defense-136,air_defense,4,0.5068071153936802,0.1947715384252795,0.665,0.725,0.11813266368238781,3
air-defense-136,air_defense,8,0.4714291277485685,0.3362834890057261,0.805,0.6916666666666668,0.25964461426283436,2
air-defense-136,air_defense,16,0.4714291277485685,0.3362834890057261,0.805,0.6808333333333328,0.28785495711109604,2
humanitarian-evacuation-137,urban_humanitarian,1,0.4870464420650842,0.2508142317396632,1.0,0.0,0.0,1
humanitarian-evacuation-137,urban_humanitarian,2,0.4870464420650842,0.2508142317396632,1.0,0.6666666666666667,0.15731328560488306,1
humanitarian-evacuation-137,urban_humanitarian,4,0.4844151897469145,0.26133924101234207,1.0,0.588888888888889,0.22456070646719162,1
humanitarian-evacuation-137,urban_humanitarian,8,0.4820925734965008,0.27062970601399666,1.0,0.5577380952380953,0.2338511714688462,1
humanitarian-evacuation-137,urban_humanitarian,16,0.46230344600564943,0.3497862159774024,0.815,0.5640277777777779,0.31300768143225194,2
urban-136,urban,1,0.5431113683427418,0.03426352408807848,0.77,0.0,0.0,1
urban-136,urban,2,0.49653765615099943,0.2205583728550477,0.685,1.0,0.18629484876696922,2
urban-136,urban,4,0.49653765615099943,0.2205583728550477,0.685,0.7777777777777778,0.18629484876696922,3
urban-136,urban,8,0.4761644864637821,0.3020510516039168,0.77,0.7857142857142857,0.32132946603080476,2
urban-136,urban,16,0.4617395515106943,0.35975079141626815,0.59,0.7444444444444449,0.3790292058431561,3
maritime-137,maritime,1,0.49354511107571725,0.257819555697131,0.665,0.0,0.0,1
maritime-137,maritime,2,0.49354511107571725,0.257819555697131,0.665,0.33333333333333337,0.09233598004541024,2
maritime-137,maritime,4,0.49354511107571725,0.257819555697131,0.665,0.6111111111111112,0.23151529769528842,2
maritime-137,maritime,8,0.49354511107571725,0.257819555697131,0.665,0.6559523809523811,0.23151529769528842,2
maritime-137,maritime,16,0.477752174842244,0.3209913006310239,0.44,0.6998611111111112,0.3537888325103154,4
multi-domain-138,mixed,1,0.48785515888977304,0.257819555697131,0.665,0.0,0.0,1
multi-domain-138,mixed,2,0.48785515888977304,0.257819555697131,0.665,0.33333333333333337,0.09233598004541024,2
multi-domain-138,mixed,4,0.48785515888977304,0.257819555697131,0.665,0.6111111111111112,0.23151529769528842,2
multi-domain-138,mixed,8,0.48785515888977304,0.257819555697131,0.665,0.6559523809523811,0.23151529769528842,2
multi-domain-138,mixed,16,0.4720622226562998,0.3209913006310239,0.44,0.6998611111111112,0.3537888325103154,4
air-defense-139,air_defense,1,0.5044103053802659,0.20435877847893635,0.665,0.0,0.0,1
air-defense-139,air_defense,2,0.5044103053802659,0.20435877847893635,0.665,0.25,0.10169089681023288,2
air-defense-139,air_defense,4,0.4808563121177272,0.2985747515290911,0.805,0.6083333333333334,0.317853165955979,1
air-defense-139,air_defense,8,0.4808563121177272,0.2985747515290911,0.805,0.5827380952380954,0.317853165955979,2
air-defense-139,air_defense,16,0.475252174842244,0.3209913006310239,0.805,0.6156944444444442,0.3428079028023861,2
humanitarian-evacuation-140,urban_humanitarian,1,0.4946104067862381,0.2205583728550477,1.0,0.0,0.0,1
humanitarian-evacuation-140,urban_humanitarian,2,0.4946104067862381,0.2205583728550477,1.0,0.6666666666666667,0.09180873508637388,1
humanitarian-evacuation-140,urban_humanitarian,4,0.4792594474018163,0.28196221039273484,0.86,0.5777777777777778,0.15321257262406102,2
humanitarian-evacuation-140,urban_humanitarian,8,0.4792594474018163,0.28196221039273484,0.86,0.48214285714285715,0.18729191421715974,2
humanitarian-evacuation-140,urban_humanitarian,16,0.4648403319688374,0.33963867212465043,0.9550000000000001,0.4859722222222221,0.3381925981588029,2
urban-139,urban,1,0.4705172826783113,0.3084775092174875,0.59,0.0,0.0,1
urban-139,urban,2,0.4705172826783113,0.3084775092174875,0.59,0.6666666666666667,0.26376709767275475,1
urban-139,urban,4,0.4705172826783113,0.3084775092174875,0.59,0.8333333333333334,0.2690271678508169,2
urban-139,urban,8,0.4705172826783113,0.3084775092174875,0.59,0.7619047619047619,0.2690271678508169,2
urban-139,urban,16,0.4705172826783113,0.3084775092174875,0.59,0.7805555555555561,0.29742740356554925,4
maritime-140,maritime,1,0.5129225328280745,0.18030986868770194,0.44,0.0,0.0,1
maritime-140,maritime,2,0.47098922108003244,0.3480431156798703,0.805,0.8,0.16773324699216835,1
maritime-140,maritime,4,0.47098922108003244,0.3480431156798703,0.805,0.8166666666666668,0.30859277431319965,1
maritime-140,maritime,8,0.47098922108003244,0.3480431156798703,0.805,0.744047619047619,0.3156779126070007,1
maritime-140,maritime,16,0.47098922108003244,0.3480431156798703,0.805,0.7220833333333329,0.3194616185686423,1
multi-domain-141,mixed,1,0.5275571504766213,0.18030986868770194,0.44,0.0,0.0,1
multi-domain-141,mixed,2,0.4856238387285792,0.3480431156798703,0.805,0.8,0.16773324699216835,1
multi-domain-141,mixed,4,0.4856238387285792,0.3480431156798703,0.805,0.8166666666666668,0.30859277431319965,1
multi-domain-141,mixed,8,0.4856238387285792,0.3480431156798703,0.805,0.744047619047619,0.3156779126070007,1
multi-domain-141,mixed,16,0.4856238387285792,0.3480431156798703,0.805,0.7220833333333329,0.3194616185686423,1
air-defense-142,air_defense,1,0.5506964954526969,0.019214018189212034,0.625,0.0,0.0,1
air-defense-142,air_defense,2,0.5060220530108609,0.19791178795655628,0.805,0.8,0.17869776976734425,1
air-defense-142,air_defense,4,0.5060220530108609,0.19791178795655628,0.805,0.6888888888888888,0.17869776976734425,1
air-defense-142,air_defense,8,0.50083892288626,0.2186443084549603,0.62,0.6732142857142858,0.19943029026574827,2
air-defense-142,air_defense,16,0.4770291912569491,0.3138832349722037,0.665,0.6526388888888887,0.2946692167829917,3
humanitarian-evacuation-143,urban_humanitarian,1,0.4665138910792988,0.33294443568280485,0.775,0.0,0.0,1
humanitarian-evacuation-143,urban_humanitarian,2,0.4665138910792988,0.33294443568280485,0.775,0.75,0.0858854853032488,2
humanitarian-evacuation-143,urban_humanitarian,4,0.4665138910792988,0.33294443568280485,0.775,0.7666666666666666,0.19457938768235733,2
humanitarian-evacuation-143,urban_humanitarian,8,0.4665138910792988,0.33294443568280485,0.775,0.6785714285714287,0.20117270176233376,3
humanitarian-evacuation-143,urban_humanitarian,16,0.4665138910792988,0.33294443568280485,0.775,0.5834722222222225,0.3257922957843717,3
urban-142,urban,1,0.5246157358735654,0.147938317667589,0.77,0.0,0.0,1
urban-142,urban,2,0.5246157358735654,0.147938317667589,0.77,0.5,0.07157120642806378,1
urban-142,urban,4,0.5246157358735654,0.147938317667589,0.77,0.8611111111111112,0.07525453101914305,1
urban-142,urban,8,0.4814403158551591,0.320639997741214,0.725,0.7857142857142858,0.2542587554127141,2
urban-142,urban,16,0.4814403158551591,0.320639997741214,0.725,0.7583333333333336,0.3011468765081217,3
maritime-143,maritime,1,0.5401749563055039,0.07130017477798418,0.62,0.0,0.0,1
maritime-143,maritime,2,0.525175789665924,0.13129684133630382,0.5800000000000001,0.5,0.05999666655831963,2
maritime-143,maritime,4,0.4778591824068982,0.3205632703724073,0.665,0.763888888888889,0.2492630955944231,1
maritime-143,maritime,8,0.4778591824068982,0.3205632703724073,0.665,0.7547619047619049,0.301070149139315,2
maritime-143,maritime,16,0.47674582171623126,0.32501671313507485,0.62,0.7237500000000002,0.3055235919019826,4
multi-domain-144,mixed,1,0.5406198081238097,0.07130017477798418,0.62,0.0,0.0,1
multi-domain-144,mixed,2,0.5256206414842298,0.13129684133630382,0.5800000000000001,0.5,0.05999666655831963,2
multi-domain-144,mixed,4,0.47830403422520396,0.3205632703724073,0.665,0.763888888888889,0.2492630955944231,1
multi-domain-144,mixed,8,0.47830403422520396,0.3205632703724073,0.665,0.7547619047619049,0.301070149139315,2
multi-domain-144,mixed,16,0.47719067353453704,0.32501671313507485,0.62,0.7237500000000002,0.3055235919019826,4
air-defense-145,air_defense,1,0.5174749208622647,0.15210031655094164,0.85,0.0,0.0,1
air-defense-145,air_defense,2,0.49357759543696555,0.2476896182521378,0.5800000000000001,0.5,0.09558930170119617,2
air-defense-145,air_defense,4,0.49357759543696555,0.2476896182521378,0.5800000000000001,0.5388888888888889,0.1687755265164472,2
air-defense-145,air_defense,8,0.49357759543696555,0.2476896182521378,0.5800000000000001,0.5946428571428574,0.24337879720373512,2
air-defense-145,air_defense,16,0.4751185340246365,0.321525863901454,0.62,0.5976388888888887,0.3172150428530513,4
humanitarian-evacuation-146,urban_humanitarian,1,0.514024064477083,0.14290374209166773,1.0,0.0,0.0,1
humanitarian-evacuation-146,urban_humanitarian,2,0.5107595952391519,0.1559616190433922,0.8200000000000001,0.5,0.013057876951724473,2
humanitarian-evacuation-146,urban_humanitarian,4,0.47983401512289026,0.279663939508439,1.0,0.65,0.13676019741677126,1
humanitarian-evacuation-146,urban_humanitarian,8,0.47983401512289026,0.279663939508439,1.0,0.6035714285714284,0.2463124662754015,1
humanitarian-evacuation-146,urban_humanitarian,16,0.4738408249273634,0.30363670029054646,0.815,0.5816666666666666,0.27028522705750896,2
urban-145,urban,1,0.56178779819106,0.14381388087845365,0.545,0.0,0.0,1
urban-145,urban,2,0.5522333960498673,0.18203148944322445,0.73,0.6666666666666667,0.0382176085647708,1
urban-145,urban,4,0.516410406049335,0.3253234494453536,0.59,0.6666666666666669,0.24165310405606927,3
urban-145,urban,8,0.516410406049335,0.3253234494453536,0.59,0.767857142857143,0.27079012127881175,3
urban-145,urban,16,0.516410406049335,0.3253234494453536,0.59,0.7763888888888891,0.3057916515660628,2
maritime-146,maritime,1,0.48464140788270427,0.29343436846918286,0.575,0.0,0.0,1
maritime-146,maritime,2,0.48464140788270427,0.29343436846918286,0.575,1.0,0.061835188862979173,1
maritime-146,maritime,4,0.4766691376386616,0.3253234494453536,0.665,0.8277777777777778,0.2342311861092265,1
maritime-146,maritime,8,0.4766691376386616,0.3253234494453536,0.665,0.7345238095238097,0.3057916515660628,2
maritime-146,maritime,16,0.4766691376386616,0.3253234494453536,0.665,0.7129166666666661,0.3057916515660628,2
multi-domain-147,mixed,1,0.49768373586857284,0.29343436846918286,0.575,0.0,0.0,1
multi-domain-147,mixed,2,0.49768373586857284,0.29343436846918286,0.575,1.0,0.061835188862979173,1
multi-domain-147,mixed,4,0.48971146562453016,0.3253234494453536,0.665,0.8277777777777778,0.2342311861092265,1
multi-domain-147,mixed,8,0.48971146562453016,0.3253234494453536,0.665,0.7345238095238097,0.3057916515660628,2
multi-domain-147,mixed,16,0.48971146562453016,0.3253234494453536,0.665,0.7129166666666661,0.3057916515660628,2
air-defense-148,air_defense,1,0.5003199929432741,0.2207200282269037,0.76,0.0,0.0,1
air-defense-148,air_defense,2,0.5003199929432741,0.2207200282269037,0.76,0.4,0.13333714348702497,2
air-defense-148,air_defense,4,0.479105782364388,0.305576870542448,0.665,0.525,0.2510435423759062,3
air-defense-148,air_defense,8,0.479105782364388,0.305576870542448,0.665,0.6595238095238095,0.34488129257226885,4
air-defense-148,air_defense,16,0.47236069537044595,0.3325572185182162,0.665,0.6386111111111107,0.37186164054803705,3
humanitarian-evacuation-149,urban_humanitarian,1,0.5042421276391938,0.18203148944322445,0.9550000000000001,0.0,0.0,1
humanitarian-evacuation-149,urban_humanitarian,2,0.4958588532290158,0.21556458708393672,0.9550000000000001,0.4,0.03353309764071227,1
humanitarian-evacuation-149,urban_humanitarian,4,0.49373671606116537,0.22405313575533845,0.815,0.638888888888889,0.08037217523691534,2
humanitarian-evacuation-149,urban_humanitarian,8,0.49373671606116537,0.22405313575533845,0.815,0.6071428571428571,0.20130069008027776,2
humanitarian-evacuation-149,urban_humanitarian,16,0.48283155804192435,0.2676737678323026,1.0,0.5898611111111108,0.29678868313298146,1
urban-148,urban,1,0.5472211555203309,0.17771026602948925,0.59,0.0,0.0,1
urban-148,urban,2,0.5472211555203309,0.17771026602948925,0.59,0.6666666666666667,0.0701159941417547,2
urban-148,urban,4,0.5241862680145746,0.26984981605251457,0.59,0.7777777777777778,0.16225554416478002,3
urban-148,urban,8,0.5241862680145746,0.26984981605251457,0.59,0.7619047619047619,0.20853125336073972,4
urban-148,urban,16,0.5117451621800498,0.31961423939061345,0.91,0.7902777777777777,0.30200770144265693,1
maritime-149,maritime,1,0.5332963642837706,0.0988145428649175,0.485,0.0,0.0,1
maritime-149,maritime,2,0.5161898166229223,0.16724073350831065,0.805,0.8,0.06842619064339314,1
maritime-149,maritime,4,0.49090849394916797,0.268366024203328,0.665,0.8277777777777778,0.1695514813384105,2
maritime-149,maritime,8,0.49090849394916797,0.268366024203328,0.665,0.725,0.1695514813384105,3
maritime-149,maritime,16,0.49090849394916797,0.268366024203328,0.665,0.7131944444444442,0.2507594862553715,3
multi-domain-150,mixed,1,0.5570453911783348,0.0988145428649175,0.485,0.0,0.0,1
multi-domain-150,mixed,2,0.5399388435174866,0.16724073350831065,0.805,0.8,0.06842619064339314,1
multi-domain-150,mixed,4,0.5146575208437323,0.268366024203328,0.665,0.8277777777777778,0.1695514813384105,2
multi-domain-150,mixed,8,0.5146575208437323,0.268366024203328,0.665,0.725,0.1695514813384105,3
multi-domain-150,mixed,16,0.5146575208437323,0.268366024203328,0.665,0.7131944444444442,0.2507594862553715,3
air-defense-151,air_defense,1,0.4854259375918888,0.280296249632445,0.85,0.0,0.0,1
air-defense-151,air_defense,2,0.4850195999936556,0.2819216000253774,0.85,0.6,0.0016253503929324342,1
air-defense-151,air_defense,4,0.4850195999936556,0.2819216000253774,0.85,0.6499999999999999,0.167094959778609,1
air-defense-151,air_defense,8,0.4799016511510229,0.3023933953959084,0.805,0.6404761904761905,0.2847868574479519,2
air-defense-151,air_defense,16,0.47632766643949176,0.3166893342420331,0.625,0.6340277777777775,0.2990827962940766,3
humanitarian-evacuation-152,urban_humanitarian,1,0.47010349906933024,0.3185860037226791,1.0,0.0,0.0,1
humanitarian-evacuation-152,urban_humanitarian,2,0.47010349906933024,0.3185860037226791,1.0,0.5,0.21213337737285787,1
humanitarian-evacuation-152,urban_humanitarian,4,0.47010349906933024,0.3185860037226791,1.0,0.5444444444444445,0.21213337737285787,1
humanitarian-evacuation-152,urban_humanitarian,8,0.47010349906933024,0.3185860037226791,1.0,0.5726190476190477,0.33302295615731065,1
humanitarian-evacuation-152,urban_humanitarian,16,0.47010349906933024,0.3185860037226791,1.0,0.5788888888888889,0.33302295615731065,1
urban-151,urban,1,0.5339157163088184,0.19731277513361364,0.77,0.0,0.0,1
urban-151,urban,2,0.5339157163088184,0.19731277513361364,0.77,0.6666666666666667,0.10017503975500741,2
urban-151,urban,4,0.5339157163088184,0.19731277513361364,0.77,0.8055555555555557,0.2201164966317675,2
urban-151,urban,8,0.5219234407619097,0.2452818773212484,0.73,0.7500000000000002,0.26808559881940225,3
urban-151,urban,16,0.503280942911481,0.3198518687229633,0.77,0.7986111111111113,0.34265559022111713,2
maritime-152,maritime,1,0.4923852642219605,0.262458943112158,0.62,0.0,0.0,1
maritime-152,maritime,2,0.4923852642219605,0.262458943112158,0.62,0.75,0.07604781795103022,1
maritime-152,maritime,4,0.4923852642219605,0.262458943112158,0.62,0.7166666666666667,0.22634904797524255,2
maritime-152,maritime,8,0.4923852642219605,0.262458943112158,0.62,0.5875,0.22634904797524255,2
maritime-152,maritime,16,0.4923852642219605,0.262458943112158,0.62,0.6284722222222219,0.28534666114630447,3
multi-domain-153,mixed,1,0.53747613258465,0.262458943112158,0.62,0.0,0.0,1
multi-domain-153,mixed,2,0.53747613258465,0.262458943112158,0.62,0.75,0.07604781795103022,1
multi-domain-153,mixed,4,0.53747613258465,0.262458943112158,0.62,0.7166666666666667,0.22634904797524255,2
multi-domain-153,mixed,8,0.53747613258465,0.262458943112158,0.62,0.5875,0.22634904797524255,2
multi-domain-153,mixed,16,0.53747613258465,0.262458943112158,0.62,0.6284722222222219,0.28534666114630447,3
air-defense-154,air_defense,1,0.5510752673979263,0.017698930408294858,0.62,0.0,0.0,1
air-defense-154,air_defense,2,0.5510752673979263,0.017698930408294858,0.62,0.25,0.035029052061681956,2
air-defense-154,air_defense,4,0.5188524153115813,0.14659033875367466,0.665,0.5333333333333333,0.18939496495351366,2
air-defense-154,air_defense,8,0.5014617775966447,0.21615288961342138,0.665,0.55,0.2589575158132604,3
air-defense-154,air_defense,16,0.5014617775966447,0.21615288961342138,0.665,0.592361111111111,0.2589575158132604,3
humanitarian-evacuation-155,urban_humanitarian,1,0.47362911937177143,0.3044835225129142,0.9550000000000001,0.0,0.0,1
humanitarian-evacuation-155,urban_humanitarian,2,0.47362911937177143,0.3044835225129142,0.9550000000000001,0.4,0.16132569552636744,2
humanitarian-evacuation-155,urban_humanitarian,4,0.47362911937177143,0.3044835225129142,0.9550000000000001,0.4277777777777778,0.25499774272515713,2
humanitarian-evacuation-155,urban_humanitarian,8,0.47362911937177143,0.3044835225129142,0.9550000000000001,0.6053571428571429,0.3273712405470607,2
humanitarian-evacuation-155,urban_humanitarian,16,0.47362911937177143,0.3044835225129142,0.9550000000000001,0.6002777777777777,0.34238094377730544,2
urban-154,urban,1,0.49968935144314097,0.18937621256104267,0.725,0.0,0.0,1
urban-154,urban,2,0.49507282834837696,0.2078423049400988,0.77,0.0,0.018466092379056137,1
urban-154,urban,4,0.48026869216713014,0.26705884966508603,0.77,0.5555555555555557,0.2427467267315997,1
urban-154,urban,8,0.48026869216713014,0.26705884966508603,0.77,0.75,0.25509398765176566,1
urban-154,urban,16,0.45864071686997915,0.35357075085369005,0.725,0.7805555555555562,0.3416058888403697,3
maritime-155,maritime,1,0.5293743916857718,0.11450243325691277,0.575,0.0,0.0,1
maritime-155,maritime,2,0.5293743916857718,0.11450243325691277,0.575,0.8,0.03764643660086692,2
maritime-155,maritime,4,0.50722783458082,0.20308866167672016,0.805,0.8138888888888888,0.18784743142078664,1
maritime-155,maritime,8,0.4891446465775178,0.2754214136899287,0.62,0.7029761904761906,0.2601801834339951,3
maritime-155,maritime,16,0.4891446465775178,0.2754214136899287,0.62,0.7013888888888887,0.2601801834339951,3
multi-domain-156,mixed,1,0.5373477059583055,0.11450243325691277,0.575,0.0,0.0,1
multi-domain-156,mixed,2,0.5373477059583055,0.11450243325691277,0.575,0.8,0.03764643660086692,2
multi-domain-156,mixed,4,0.5152011488533537,0.20308866167672016,0.805,0.8138888888888888,0.18784743142078664,1
multi-domain-156,mixed,8,0.4971179608500515,0.2754214136899287,0.62,0.7029761904761906,0.2601801834339951,3
multi-domain-156,mixed,16,0.4971179608500515,0.2754214136899287,0.62,0.7013888888888887,0.2601801834339951,3
air-defense-157,air_defense,1,0.529163407712736,0.10534636914905612,0.575,0.0,0.0,1
air-defense-157,air_defense,2,0.529163407712736,0.10534636914905612,0.575,0.6,0.023802911041554534,2
air-defense-157,air_defense,4,0.5035655976463771,0.20773760941449174,0.665,0.48333333333333334,0.12619415130699013,2
air-defense-157,air_defense,8,0.47992960011692615,0.3022815995322954,0.665,0.6017857142857144,0.26991395732405093,2
air-defense-157,air_defense,16,0.47992960011692615,0.3022815995322954,0.665,0.6747222222222221,0.2807722690460639,2
humanitarian-evacuation-158,urban_humanitarian,1,0.4869141892390638,0.2513432430437448,0.77,0.0,0.0,1
humanitarian-evacuation-158,urban_humanitarian,2,0.4869141892390638,0.2513432430437448,0.77,0.25,0.048254581367024624,2
humanitarian-evacuation-158,urban_humanitarian,4,0.48089464657751785,0.2754214136899287,0.9550000000000001,0.48333333333333334,0.1829571640805867,2
humanitarian-evacuation-158,urban_humanitarian,8,0.48089464657751785,0.2754214136899287,0.9550000000000001,0.5428571428571428,0.24305377148168422,2
humanitarian-evacuation-158,urban_humanitarian,16,0.465283862237755,0.3378645510489801,1.0,0.5779166666666669,0.3724530792863823,1
urban-157,urban,1,0.497661759363003,0.17962277570459256,0.77,0.0,0.0,1
urban-157,urban,2,0.45216671026062727,0.3616029721140954,0.59,1.0,0.18198019640950286,2
urban-157,urban,4,0.45216671026062727,0.3616029721140954,0.59,0.888888888888889,0.1882739478216669,2
urban-157,urban,8,0.45216671026062727,0.3616029721140954,0.59,0.8095238095238096,0.3626475505119395,3
urban-157,urban,16,0.45216671026062727,0.3616029721140954,0.59,0.7611111111111114,0.3626475505119395,3
maritime-158,maritime,1,0.5152801192516575,0.17087952299337006,0.665,0.0,0.0,1
maritime-158,maritime,2,0.5152801192516575,0.17087952299337006,0.665,0.75,0.010173356553645874,1
maritime-158,maritime,4,0.49438249885173274,0.25447000459306895,0.62,0.6250000000000001,0.09376383815334477,2
maritime-158,maritime,8,0.49438249885173274,0.25447000459306895,0.62,0.7339285714285715,0.2770257385341264,2
maritime-158,maritime,16,0.4839465770424791,0.2962136918300835,0.62,0.6958333333333327,0.31876942577114087,2
multi-domain-159,mixed,1,0.5232938550448988,0.17087952299337006,0.665,0.0,0.0,1
multi-domain-159,mixed,2,0.5232938550448988,0.17087952299337006,0.665,0.75,0.010173356553645874,1
multi-domain-159,mixed,4,0.5023962346449741,0.25447000459306895,0.62,0.6250000000000001,0.09376383815334477,2
multi-domain-159,mixed,8,0.5023962346449741,0.25447000459306895,0.62,0.7339285714285715,0.2770257385341264,2
multi-domain-159,mixed,16,0.49196031283572045,0.2962136918300835,0.62,0.6958333333333327,0.31876942577114087,2
air-defense-160,air_defense,1,0.5416603259496684,0.05535869620132657,0.665,0.0,0.0,1
air-defense-160,air_defense,2,0.4974080756979985,0.2323676972080061,0.805,0.5,0.17700900100667952,1
air-defense-160,air_defense,4,0.4974080756979985,0.2323676972080061,0.805,0.638888888888889,0.2624024374302157,1
air-defense-160,air_defense,8,0.48612595994603414,0.2774961602158634,0.62,0.6089285714285715,0.30753090043807296,2
air-defense-160,air_defense,16,0.4814465770424791,0.2962136918300835,0.665,0.6011111111111108,0.3262484320522931,3
humanitarian-evacuation-161,urban_humanitarian,1,0.5114232184473321,0.15330712621067186,1.0,0.0,0.0,1
humanitarian-evacuation-161,urban_humanitarian,2,0.5114232184473321,0.15330712621067186,1.0,0.6,0.06237319852355308,1
humanitarian-evacuation-161,urban_humanitarian,4,0.5114232184473321,0.15330712621067186,1.0,0.6277777777777778,0.10457053238326774,1
humanitarian-evacuation-161,urban_humanitarian,8,0.47992420377317285,0.27930318490730865,1.0,0.5726190476190476,0.23056659107990454,1
humanitarian-evacuation-161,urban_humanitarian,16,0.47992420377317285,0.27930318490730865,1.0,0.5256944444444446,0.2877144502294438,1
urban-160,urban,1,0.49729942568496943,0.1672262735156263,0.91,0.0,0.0,1
urban-160,urban,2,0.4801241987158145,0.23592718139224597,0.77,1.0,0.06870090787661967,2
urban-160,urban,4,0.4772088077792967,0.24758874513831722,0.91,0.888888888888889,0.2024930346764696,1
urban-160,urban,8,0.47321759557422527,0.26355359395860306,0.77,0.7857142857142858,0.21845788349675543,2
urban-160,urban,16,0.4567896574934884,0.3292653462815506,0.77,0.7819444444444447,0.28416963581970295,2
maritime-161,maritime,1,0.5210375850589852,0.14784965976405923,0.805,0.0,0.0,1
maritime-161,maritime,2,0.5210375850589852,0.14784965976405923,0.805,1.0,0.025159117986871635,1
maritime-161,maritime,4,0.4810573025773735,0.30777078969050586,0.625,0.7361111111111112,0.30626675850260593,2
maritime-161,maritime,8,0.4810573025773735,0.30777078969050586,0.625,0.7964285714285716,0.30626675850260593,2
maritime-161,maritime,16,0.4750587873443226,0.33176485062270955,0.62,0.7141666666666665,0.3302608194348096,3
multi-domain-162,mixed,1,0.5106145036957701,0.14784965976405923,0.805,0.0,0.0,1
multi-domain-162,mixed,2,0.5106145036957701,0.14784965976405923,0.805,1.0,0.025159117986871635,1
multi-domain-162,mixed,4,0.4706342212141585,0.30777078969050586,0.625,0.7361111111111112,0.30626675850260593,2
multi-domain-162,mixed,8,0.4706342212141585,0.30777078969050586,0.625,0.7964285714285716,0.30626675850260593,2
multi-domain-162,mixed,16,0.46463570598110754,0.33176485062270955,0.62,0.7141666666666665,0.3302608194348096,3
air-defense-163,air_defense,1,0.48941470196111025,0.26434119215555907,0.805,0.0,0.0,1
air-defense-163,air_defense,2,0.48941470196111025,0.26434119215555907,0.805,0.33333333333333337,0.2078977501075111,1
air-defense-163,air_defense,4,0.47491094021253666,0.32235623914985334,0.665,0.5555555555555556,0.2659127971018054,2
air-defense-163,air_defense,8,0.47491094021253666,0.32235623914985334,0.665,0.6517857142857144,0.30181266922861827,3
air-defense-163,air_defense,16,0.46397642088568847,0.3660943164572462,0.665,0.6737499999999998,0.34555074653601114,3
humanitarian-evacuation-164,urban_humanitarian,1,0.4907682046519385,0.23592718139224597,1.0,0.0,0.0,1
humanitarian-evacuation-164,urban_humanitarian,2,0.4907682046519385,0.23592718139224597,1.0,0.5,0.19083147093039834,1
humanitarian-evacuation-164,urban_humanitarian,4,0.48386160151034924,0.26355359395860306,0.86,0.5944444444444446,0.22728655475378562,2
humanitarian-evacuation-164,urban_humanitarian,8,0.46680878734432263,0.33176485062270955,0.815,0.5952380952380951,0.2954978114178921,3
humanitarian-evacuation-164,urban_humanitarian,16,0.46680878734432263,0.33176485062270955,0.815,0.5644444444444444,0.3171220179451312,3
urban-163,urban,1,0.5481784483953945,0.04494789494999443,0.91,0.0,0.0,1
urban-163,urban,2,0.5424380441427108,0.06790951196072927,0.77,0.6666666666666667,0.022961617010734833,2
urban-163,urban,4,0.4990082141373933,0.24162883198199936,0.545,0.7777777777777778,0.19668093703200493,4
urban-163,urban,8,0.4990082141373933,0.24162883198199936,0.545,0.7142857142857145,0.19668093703200493,3
urban-163,urban,16,0.47429515972745917,0.34048104962173587,0.73,0.7486111111111112,0.3172306449429564,2
maritime-164,maritime,1,0.5500733326681414,0.03170666932743433,0.5800000000000001,0.0,0.0,1
maritime-164,maritime,2,0.5493002201138646,0.03479911954454144,0.44,0.75,0.0030924502171071136,2
maritime-164,maritime,4,0.5213777583732494,0.14648896650700255,0.625,0.8333333333333334,0.1567238938506385,2
maritime-164,maritime,8,0.48163154010787185,0.30547383956851254,0.665,0.7214285714285715,0.3157087669121485,2
maritime-164,maritime,16,0.48163154010787185,0.30547383956851254,0.665,0.7174999999999998,0.3157087669121485,2
multi-domain-165,mixed,1,0.5231937979869578,0.03170666932743433,0.5800000000000001,0.0,0.0,1
multi-domain-165,mixed,2,0.5224206854326809,0.03479911954454144,0.44,0.75,0.0030924502171071136,2
multi-domain-165,mixed,4,0.4944982236920657,0.14648896650700255,0.625,0.8333333333333334,0.1567238938506385,2
multi-domain-165,mixed,8,0.4547520054266882,0.30547383956851254,0.665,0.7214285714285715,0.3157087669121485,2
multi-domain-165,mixed,16,0.4547520054266882,0.30547383956851254,0.665,0.7174999999999998,0.3157087669121485,2
air-defense-166,air_defense,1,0.4864255283803529,0.2762978864785885,0.805,0.0,0.0,1
air-defense-166,air_defense,2,0.4864255283803529,0.2762978864785885,0.805,0.5,0.17719940223021632,1
air-defense-166,air_defense,4,0.4841630309843689,0.2853478760625244,0.71,0.5361111111111111,0.24993957758769852,2
air-defense-166,air_defense,8,0.46827496623876697,0.34890013504493206,0.665,0.6654761904761906,0.3134918365701062,3
air-defense-166,air_defense,16,0.46827496623876697,0.34890013504493206,0.665,0.6430555555555554,0.3553844089037404,3
humanitarian-evacuation-167,urban_humanitarian,1,0.5327726220098177,0.06790951196072927,1.0,0.0,0.0,1
